customer_id,age,income,education_years,credit_score,loan_amount,employment_length,debt_to_income,previous_defaults,marital_status,employment_type,loan_purpose,target
939,37,37907.07929711258,9,,81403.89102622788,1.441631044313937,0.2513733219633596,2,single,Unemployed,Business,0
940,28,23132.447781037103,12,572.0,85138.57258470943,8.197059449480866,0.28966514880992145,1,Widowed,Part-time,Home,1
941,19,25694.32089849365,16,687.0,193036.4557068606,1.640255962581628,0.2792099640260489,0,Married,Full-time,Home,0
942,45,18109.20617300358,12,773.0,34844.66251876125,1.0630048633456535,0.3627972552869115,1,Single,Part-time,Personal,0
943,42,25199.097783651665,15,590.0,30344.518384153827,3.508553321660842,0.21561593307625704,1,Divorced,Full-time,Personal,1
944,33,18553.31692921652,13,410.0,70014.71633450079,10.036349995539972,0.013998007373799335,2,Married,Part-time,Car,1
945,57,30055.048973302783,14,608.0,7105.2971095372895,1.3810717531501155,0.08292415012706633,0,Single,Part-time,Personal,0
946,22,,10,741.0,39583.83335604154,0.4089591643018043,0.17481305800830646,0,Divorced,Full-time,Business,0
947,16,26596.906657900603,14,,39510.18022246207,2.2034261113261393,0.2143874083053291,1,Widowed,Unemployed,Business,0
948,26,21706.53384721827,5,692.0,4686.593054813526,6.884727482585706,0.3829665781040867,0,single,Part-time,Home,0
949,34,38677.9568146385,13,622.0,27062.87435673569,4.000217093010911,0.48251884664016637,0,Widowed,Part-time,Business,0
950,37,21467.665207197788,9,522.0,95963.09883097615,8.485703175586345,0.1721247551674376,2,Widowed,Full-time,Personal,0
951,32,9076.861534778991,17,701.0,96950.46841351823,16.043655733968034,0.2689146079713267,0,Widowed,Part-time,Personal,0
952,39,41396.87816621401,16,566.0,5225.691760738075,7.867036332608857,0.37933700786961716,0,Single,Part-time,Personal,1
953,19,14004.498096045805,15,868.0,4755.158612724009,4.629219578405649,0.17192241932574226,0,Divorced,Unemployed,Education,1
954,52,15884.782122389022,18,707.0,15237.713973150594,3.399591230756449,0.4637907771848696,0,Widowed,Part-time,Business,0
955,34,16353.044271651535,11,591.0,103878.58955925901,0.20446981027983607,0.07672885439365665,2,Married,Unemployed,Car,0
956,48,43792.55245291895,19,588.0,6900.073287920482,20.777477359494153,0.24571857035331027,0,Divorced,Part-time,Business,0
957,39,7571.624291841122,16,640.0,63647.7128345197,2.4183316826514885,0.24469616010566342,0,Married,Part-time,Business,0
958,40,105754.35380881812,13,626.0,5332.824398536797,0.8257189979727688,0.3727294203642797,0,Single,Unemployed,Education,0
959,41,37347.76705860657,17,761.0,48793.79091062655,5.4936943143382795,0.11165826697996167,0,Single,Unemployed,Business,1
960,40,,10,668.0,22008.05300381365,1.6723891575178849,0.4657699051750481,0,Divorced,Self-employed,Home,0
961,42,,11,576.0,77774.47350806756,4.406769355330026,0.40286889135392423,0,Single,Part-time,Personal,0
962,50,25406.924588048438,12,839.0,13308.453853426472,4.418729386935728,0.2511483030636773,1,Single,Unemployed,Personal,0
963,37,28582.822777522364,12,654.0,50971.82805889042,2.950515116074949,0.21785846334980966,1,Divorced,Part-time,Education,1
964,43,30412.46368394606,10,726.0,13438.602273236811,9.043061891795908,0.36202118927167676,2,Married,Part-time,Personal,1
965,33,29079.89244358103,17,589.0,62528.8175888835,1.5391998328157275,0.4091058526954105,0,Widowed,Part-time,Home,1
966,52,23035.466768868097,13,686.0,103446.06749735141,2.976769445859275,0.4301266324631075,0,Divorced,Full-time,Education,0
967,26,19956.911229033707,15,681.0,6779.635734592118,3.8576211075363958,0.17045847687962806,0,Divorced,Self-employed,Car,0
968,56,,12,461.0,100718.54133244185,5.447639199060925,0.14861809154528466,0,Widowed,Full-time,Personal,0
969,34,19981.17501081933,8,851.0,45017.82474214858,7.661732790278647,0.14771472152976958,0,Married,Self-employed,Business,0
970,17,38827.53925420944,14,779.0,6797.314785977164,2.5110416548875736,0.4456815551059094,0,Widowed,Part-time,Home,1
971,36,29636.985223820797,8,610.0,27890.782801250873,5.192954925421331,0.25098821527313986,0,Widowed,Part-time,Home,0
972,26,5063.461820824903,13,,8768.903543235088,0.8161897812573554,0.12367697005988552,0,Married,Unemployed,Personal,0
973,45,30575.37997957934,9,684.0,60256.65533858866,13.489120868695865,0.38382887729202736,1,Married,Self-employed,Car,0
974,27,24279.0252306425,19,658.0,71120.56675187442,2.4149078493189875,0.39727100324553744,1,single,Self-employed,Business,0
975,29,21821.382611151894,16,685.0,5591.0961874045815,6.537811889147676,0.21891389079204032,0,single,Full-time,Car,0
976,12,18137.570305858495,14,669.0,35275.14522480319,0.10275405317682842,0.09487596715277204,0,Divorced,Self-employed,Car,0
977,29,38640.50509249676,17,700.0,84268.73903771267,1.148242959594831,0.7369290084627342,0,Married,Part-time,Personal,0
978,5,35375.09183771884,11,794.0,137571.14851591203,3.3382017593608566,0.23589884754543217,0,Single,Unemployed,Business,0
979,15,14966.37303890222,15,706.0,36027.755154531165,10.52902893036848,0.3585391370756685,0,Married,Full-time,Personal,1
980,44,26998.218020353892,14,,150066.6198622234,3.745997325528037,0.22583343197898553,0,Widowed,Unemployed,Personal,0
981,44,13550.403883030574,14,786.0,38360.03145142411,13.287057467988452,0.15226984612263797,1,Widowed,Self-employed,Home,0
982,40,11050.05757793899,17,814.0,25059.48449274814,3.306274898357599,0.3284605320005925,1,Widowed,Self-employed,Personal,0
983,23,16101.076107354016,16,965.0,94260.60119679297,3.3711276151945224,0.11947758587093814,1,Widowed,Full-time,Education,0
984,34,33900.896423546146,14,537.0,33960.50871559142,0.6377283627944628,0.3726880031657027,3,Single,Self-employed,Business,1
985,34,35474.255765713206,9,674.0,31923.718661861516,8.114040586824077,0.5856838473440281,1,Married,Unemployed,Home,0
986,21,28468.193060082816,11,441.0,33697.87326945151,1.418220596292309,0.20306593133913795,1,Single,Part-time,Business,0
987,53,31651.72389115174,13,705.0,93795.65637224464,11.49358737800473,0.18730793072300556,0,MARRIED,Full-time,Home,1
988,45,28512.25128554464,14,595.0,89172.16969812546,12.085729023171723,0.1336147543659826,0,Widowed,Self-employed,Education,1
989,32,,10,842.0,25835.477712548167,14.350797120424906,0.1931248424929694,0,Single,Unemployed,Personal,0
990,35,273360.404174497,21,572.0,20270.744958722076,3.6722473801883915,0.21987205885070596,2,Widowed,Part-time,Home,0
991,37,32866.35478619799,18,481.0,33856.607823883875,5.651966766440407,0.45939990989543045,1,Widowed,Self-employed,Home,0
992,10,32117.1574044876,15,602.0,42521.9321770099,7.537021926738403,0.3320312301706407,0,Widowed,Full-time,Home,1
993,32,39912.9729146106,14,452.0,13612.567743746915,0.7021448812041351,0.4353973697178231,0,Single,Self-employed,Education,0
994,26,31387.08945841252,13,725.0,78983.05492988002,4.593432935692051,0.19605250252876155,0,Widowed,Self-employed,Business,0
995,22,,11,443.0,33323.58439125339,0.17449939386423968,0.3139811553207685,0,Single,Self-employed,Education,0
996,31,37611.87557072979,14,652.0,20326.70009007404,3.4414557846414935,0.2987229163684188,0,Married,Part-time,Home,0
997,56,21736.30907223461,14,442.0,5648.413119340875,0.8411624667806249,0.038365250487443985,0,Widowed,Part-time,Home,1
998,42,,10,617.0,13645.92366140808,1.010109253519828,0.04394597146740671,0,Divorced,Self-employed,Personal,1
999,28,20301.83424872796,15,814.0,149072.9035782253,2.2710259553626413,0.04959484484746865,0,Divorced,Self-employed,Education,0
1000,41,15177.186293304994,13,686.0,18199.343898886207,2.8320190815661945,0.2395636514821449,1,Divorced,Full-time,Education,0
119,48,24356.390152853255,6,754.0,20186.27026807612,5.9772398416931924,0.5549298642100525,0,Single,Part-time,Personal,1
20,18,27230.22839348559,10,705.0,2709.292223847981,7.477535105010256,0.6101698195404855,0,Married,Full-time,Business,1
42,37,17510.5330700456,12,665.0,60343.131667104855,3.9353630303038423,0.31525978537010246,0,Married,Full-time,Education,0
426,51,8240.544537037851,15,756.0,109911.52902598855,0.13089331370830132,0.28700376979694314,1,Single,Part-time,Home,0
222,12,25717.0726329219,12,725.0,1104.444250936431,1.9262602468690337,0.7313887034077508,1,Married,Full-time,Business,0
759,24,49322.67182140312,10,677.0,278961.03062433365,13.40785011432452,0.7672429890629722,0,Married,Full-time,Business,0
638,35,27222.511340256522,16,687.0,118750.00411167527,11.6793456719585,0.38684222489626,1,Married,Part-time,Education,0
232,37,11104.420044103426,16,447.0,111888.81188318529,7.523349513208136,0.13844417239497292,1,Divorced,Full-time,Personal,0
407,22,10819.384513459887,10,718.0,72674.18715654293,3.7557644636990437,0.27350652432077155,0,Married,Unemployed,Education,1
849,27,35765.12731364402,12,635.0,5797.618708386768,13.621720739813142,0.3927334586612469,0,Married,Part-time,Home,0
640,19,12916.147385248425,15,695.0,172614.47181381306,1.320339329994484,0.25555015930450037,0,Married,Self-employed,Education,0
929,53,38195.76091018172,18,532.0,52242.71765635617,0.19786103919171966,0.4433654211521142,0,Divorced,Self-employed,Education,0
33,34,26892.737865119754,15,695.0,18955.755486777096,0.6770207286243114,0.43673415289193784,0,Single,Part-time,Business,0
282,42,20409.69030112884,11,653.0,38633.34561954432,4.210907331810655,0.21214506472215292,1,Single,Full-time,Business,0
238,37,,11,524.0,112184.45618418789,8.272161865201735,0.1796304257336534,1,Married,Full-time,Education,1
842,43,8596.199597042812,9,579.0,27143.653801211847,1.2126467556732954,0.1406934063398773,1,Single,Full-time,Personal,0
999,28,20301.83424872796,15,814.0,149072.9035782253,2.2710259553626413,0.04959484484746865,0,Divorced,Self-employed,Education,0
118,20,21400.95019122219,11,574.0,16118.284514397421,0.7869466989282824,0.20638116668271503,0,Divorced,Self-employed,Home,0
623,57,34878.10220518294,14,452.0,70289.65323619332,4.1262774311690436,0.1821569819938059,1,Single,Self-employed,Business,0
838,23,23255.10258338142,18,687.0,8990.199930991672,3.299202732598623,0.09592199406868976,1,single,Part-time,Business,0
